Date Local,Arithmetic Mean,Arithmetic Mean_temp,Arithmetic Mean_rhdp,Arithmetic Mean_winddirection,Arithmetic Mean_windspeed
2001-10-08,0.024882,63.625,83.25,184.416667,3.325
2001-10-09,0.012176,64.458333,85.166667,225.0,3.029167
2001-10-10,0.012765,66.833333,82.125,188.083333,2.316667
2001-10-11,0.012059,65.541667,84.458333,236.625,2.566667
2001-10-12,0.029353,71.208333,64.458333,191.916667,2.604167
2001-10-13,0.032941,74.958333,43.291667,158.208333,3.325
2001-10-14,0.037235,72.583333,61.416667,211.625,2.133333
2001-10-15,0.019824,71.541667,68.5,198.166667,2.245833
2001-10-16,0.015471,70.333333,71.458333,212.125,2.341667
2001-10-17,0.013706,65.958333,80.291667,199.541667,2.35
2001-10-18,0.011,68.75,63.958333,189.666667,2.1
2001-10-19,0.004235,66.416667,78.666667,208.958333,2.241667
2001-10-20,0.009882,63.75,89.291667,241.333333,2.458333
2001-10-21,0.015235,63.416667,92.416667,243.083333,2.566667
2001-10-22,0.014706,62.791667,88.458333,164.291667,2.925
2001-10-23,0.016059,62.291667,90.333333,205.875,2.570833
2001-10-24,0.017294,64.25,85.958333,181.666667,2.958333
2001-10-25,0.018294,67.541667,75.583333,181.416667,2.479167
2001-10-26,0.018176,67.875,74.708333,183.0,2.270833
2001-10-27,0.014941,64.333333,86.166667,215.25,2.241667
2001-10-28,0.022235,61.583333,88.125,162.291667,2.170833
2001-10-29,0.014118,64.666667,78.625,188.375,2.675
2001-10-30,0.004118,62.25,90.25,178.625,1.804167
2001-10-31,0.005412,61.916667,92.458333,161.916667,2.6
2001-11-01,0.007882,62.458333,84.375,134.333333,2.933333
2001-11-02,0.009412,60.5,89.791667,184.458333,2.741667
2001-11-03,0.016588,62.916667,85.458333,188.583333,2.6
2001-11-04,0.008118,63.708333,94.791667,216.875,2.120833
2001-11-05,0.008353,66.291667,83.416667,192.583333,2.704167
2001-11-06,0.007529,62.208333,93.083333,278.458333,2.770833
2001-11-07,0.009059,63.0,83.916667,138.75,3.2125
2001-11-08,0.008706,69.833333,62.541667,153.0,2.025
2001-11-09,0.017471,64.285714,74.52381,199.6,3.115
2001-11-10,0.018,62.666667,86.333333,188.545455,2.8
2001-11-11,0.009118,62.291667,94.75,167.333333,2.4875
2001-11-12,0.009353,59.875,91.625,145.958333,2.891667
2001-11-13,0.008941,58.166667,82.625,116.791667,2.5
2001-11-14,0.011412,62.208333,63.625,133.916667,2.454167
2001-11-15,0.006,67.75,43.625,107.125,3.75
2001-11-16,0.004412,64.625,57.166667,162.791667,2.154167
2001-11-17,0.005412,62.458333,68.625,176.25,1.929167
2001-11-18,0.018882,63.916667,56.125,128.625,2.129167
2001-11-19,0.011882,69.75,34.25,103.75,3.1
2001-11-20,0.004471,68.416667,39.583333,149.458333,2.595833
2001-11-21,0.001588,62.625,63.458333,154.083333,2.0625
2001-11-22,0.012706,60.0,84.333333,122.25,3.079167
2001-11-23,0.014235,59.75,75.875,111.375,2.383333
2001-11-24,0.010647,54.666667,88.416667,102.333333,3.070833
2001-11-25,0.0185,53.041667,75.541667,119.041667,3.425
2001-11-26,0.011882,53.458333,62.833333,104.625,3.108333
2001-11-27,0.024941,52.708333,38.041667,132.833333,3.2875
2001-11-28,0.008941,54.25,28.541667,98.708333,2.845833
2001-11-29,0.015,50.625,73.25,81.041667,3.208333
2001-11-30,0.009824,53.75,78.75,116.458333,3.358333
2001-12-01,0.007412,55.75,68.25,121.583333,3.025
2001-12-02,0.011706,54.708333,74.25,146.583333,2.4625
2001-12-03,0.012529,54.166667,84.833333,133.958333,3.2875
2001-12-04,0.009588,53.083333,65.75,84.208333,3.65
2001-12-05,0.005471,52.875,65.916667,103.375,4.25
2001-12-06,0.007824,60.0,55.166667,86.875,3.679167
2001-12-07,0.016294,67.083333,28.5,111.375,3.429167
2001-12-08,0.023118,65.833333,20.583333,71.25,3.575
2001-12-09,0.024176,56.583333,46.916667,94.166667,4.875
2001-12-10,0.013059,49.0,71.375,95.5,3.3875
2001-12-11,0.016706,51.0,52.666667,115.291667,3.320833
2001-12-12,0.009294,53.541667,49.041667,101.166667,3.904167
2001-12-13,0.007059,53.416667,48.958333,66.25,2.416667
2001-12-14,0.008529,46.125,84.458333,79.75,3.108333
2001-12-15,0.017882,48.333333,65.708333,102.166667,3.720833
2001-12-16,0.014588,53.75,40.041667,82.541667,3.983333
2001-12-17,0.004765,53.625,49.75,109.5,2.7
2001-12-18,0.007176,55.916667,58.25,158.458333,2.0125
2001-12-19,0.003941,59.125,48.0,150.083333,2.425
2001-12-20,0.009941,51.541667,82.416667,145.833333,2.379167
2001-12-21,0.010588,50.083333,92.125,111.291667,2.391667
2001-12-22,0.008882,51.833333,80.75,99.833333,2.741667
2001-12-23,0.012,51.041667,87.291667,100.5,2.383333
2001-12-24,0.021059,55.708333,52.458333,160.416667,2.45
2001-12-25,0.026412,59.583333,30.958333,92.083333,3.65
2001-12-26,0.007118,59.25,35.833333,23.291667,1.55
2001-12-27,0.003765,57.5,49.291667,11.625,0.070833
2001-12-28,0.002353,57.0,59.458333,102.208333,1.225
2001-12-29,0.014,54.958333,79.75,58.166667,3.795833
2001-12-30,0.004529,56.416667,88.208333,163.0,2.491667
2001-12-31,0.0025,55.5,97.458333,143.416667,1.658333
2002-01-01,0.005529,54.833333,89.583333,192.5,1.879167
2002-01-02,0.003706,53.916667,92.958333,180.041667,2.1
2002-01-03,0.004471,55.833333,93.833333,147.625,2.191667
2002-01-04,0.009765,54.75,81.458333,134.166667,2.341667
2002-01-05,0.018118,59.916667,45.375,86.958333,3.829167
2002-01-06,0.012647,61.833333,42.166667,107.25,2.5625
2002-01-07,0.009,67.041667,41.583333,92.458333,2.841667
2002-01-08,0.005176,66.083333,42.541667,157.875,2.304167
2002-01-09,0.005,57.541667,81.25,191.125,2.670833
2002-01-10,0.02,60.125,64.958333,104.125,3.225
2002-01-11,0.018412,66.666667,19.625,89.0,3.791667
2002-01-12,0.010765,67.0,21.791667,89.75,3.1375
2002-01-13,0.010118,60.5,39.333333,153.625,1.870833
2002-01-14,0.014588,53.791667,78.125,201.625,2.675
2002-01-15,0.020647,55.958333,73.458333,117.041667,3.6875
2002-01-16,0.022353,55.083333,75.333333,138.125,2.991667
2002-01-17,0.020083,52.5,55.791667,110.125,4.875
2002-01-18,0.024471,53.083333,46.791667,100.416667,4.1125
2002-01-19,0.020588,53.5,31.5,129.625,4.341667
2002-01-20,0.027529,53.708333,40.041667,101.208333,4.620833
2002-01-21,0.011706,56.416667,39.875,125.25,3.391667
2002-01-22,0.024882,52.291667,50.833333,100.25,4.733333
2002-01-23,0.020941,51.375,27.666667,140.791667,3.179167
2002-01-24,0.013294,54.416667,25.916667,115.041667,3.570833
2002-01-25,0.008353,61.083333,28.166667,115.375,2.933333
2002-01-26,0.012647,55.125,52.5,175.166667,2.054167
2002-01-27,0.022588,50.958333,81.875,141.75,3.495833
2002-01-28,0.019647,47.875,80.25,165.416667,3.9375
2002-01-29,0.021824,44.166667,74.25,88.958333,4.295833
2002-01-30,0.022882,47.0,41.541667,120.166667,4.370833
2002-01-31,0.017529,49.875,32.125,105.791667,3.9
2002-02-01,0.013471,52.375,35.166667,107.333333,3.470833
2002-02-02,0.017176,55.708333,33.458333,100.041667,3.858333
2002-02-03,0.033353,58.041667,30.833333,105.333333,3.904167
2002-02-04,0.024118,60.583333,24.75,100.083333,4.6125
2002-02-05,0.012824,62.208333,28.458333,115.958333,4.304167
2002-02-06,0.009588,58.625,38.083333,165.875,2.6375
2002-02-07,0.007647,56.208333,55.833333,137.291667,2.920833
2002-02-08,0.011765,55.291667,75.5,129.375,3.541667
2002-02-09,0.034471,62.708333,36.083333,100.208333,3.645833
2002-02-10,0.032647,60.444444,21.0,21.916667,1.8
2002-02-11,0.026235,64.416667,19.708333,85.625,3.320833
2002-02-12,0.011294,66.125,25.083333,118.541667,3.320833
2002-02-13,0.005824,62.333333,45.5,140.125,2.820833
2002-02-14,0.013647,57.291667,64.166667,174.333333,2.95
2002-02-15,0.014,58.916667,72.916667,170.791667,2.420833
2002-02-16,0.031529,55.0,85.5,200.5,2.808333
2002-02-17,0.025294,52.375,87.375,146.666667,3.9375
2002-02-18,0.018059,51.583333,73.25,101.458333,4.45
2002-02-19,0.011706,53.958333,73.708333,145.75,3.833333
2002-02-20,0.010353,57.75,81.0,142.375,2.475
2002-02-21,0.027882,71.916667,41.625,69.666667,3.575
2002-02-22,0.025353,74.541667,23.291667,86.5,3.65
2002-02-23,0.022765,64.458333,49.291667,178.916667,3.2625
2002-02-24,0.023941,60.583333,72.708333,132.416667,3.791667
2002-02-25,0.016882,64.583333,60.5,158.5,2.308333
2002-02-26,0.023824,72.791667,23.583333,134.875,3.441667
2002-02-27,0.010235,69.75,30.25,160.625,3.65
2002-02-28,0.033235,57.0,84.75,209.166667,3.183333
2002-03-01,0.029882,60.125,65.333333,167.666667,3.308333
2002-03-02,0.034706,59.625,31.25,147.75,4.616667
2002-03-03,0.041059,59.708333,21.333333,97.625,4.4375
2002-03-04,0.019059,62.958333,18.416667,97.75,3.895833
2002-03-05,0.014882,60.333333,45.541667,177.083333,2.625
2002-03-06,0.014294,56.916667,82.166667,186.25,2.516667
2002-03-07,0.021294,57.541667,87.875,184.75,4.483333
2002-03-08,0.014765,56.291667,73.25,174.416667,3.545833
2002-03-09,0.027588,62.583333,45.416667,124.25,3.3125
2002-03-10,0.025471,62.083333,49.375,157.916667,3.929167
2002-03-11,0.014647,63.958333,58.541667,161.583333,2.779167
2002-03-12,0.017176,62.125,77.625,200.833333,2.8625
2002-03-13,0.041294,58.75,56.708333,226.75,5.9
2002-03-14,0.039636,53.111111,33.722222,117.625,3.508333
2002-03-15,0.028706,53.208333,40.583333,134.25,4.7
2002-03-16,0.03,50.041667,59.125,121.375,4.983333
2002-03-17,0.033765,49.416667,72.791667,145.791667,4.8
2002-03-18,0.037059,53.708333,54.166667,116.333333,4.5125
2002-03-19,0.020529,60.083333,31.833333,122.416667,5.8125
2002-03-20,0.014706,66.5,35.666667,168.75,2.991667
2002-03-21,0.011235,66.458333,40.166667,170.041667,2.670833
2002-03-22,0.020294,58.208333,61.041667,212.291667,3.783333
2002-03-23,0.026471,56.166667,85.458333,225.5,4.983333
2002-03-24,0.028235,55.583333,80.25,157.416667,3.6875
2002-03-25,0.014706,57.25,66.125,147.583333,4.441667
2002-03-26,0.014471,61.125,61.583333,173.0,2.958333
2002-03-27,0.022706,55.833333,76.333333,220.916667,3.429167
2002-03-28,0.011706,55.541667,81.166667,230.708333,3.658333
2002-03-29,0.016824,56.666667,87.625,173.75,2.808333
2002-03-30,0.024941,58.208333,85.375,171.083333,3.683333
2002-03-31,0.033824,59.458333,84.208333,251.375,3.183333
2002-04-01,0.024529,59.208333,84.5,207.083333,3.5
2002-04-02,0.024765,57.875,85.333333,220.958333,4.258333
2002-04-03,0.026529,56.916667,84.333333,226.625,3.754167
2002-04-04,0.026176,57.916667,75.75,187.208333,4.408333
2002-04-05,0.014471,55.583333,79.125,209.666667,2.991667
2002-04-06,0.019882,56.25,87.75,200.208333,3.066667
2002-04-07,0.029647,59.083333,82.375,242.375,3.570833
2002-04-08,0.022588,59.25,81.625,207.541667,2.970833
2002-04-09,0.017059,59.75,83.208333,215.625,2.920833
2002-04-10,0.026882,62.583333,78.666667,213.125,3.145833
2002-04-11,0.027176,63.5,83.166667,247.458333,3.691667
2002-04-12,0.016118,62.041667,87.291667,261.458333,3.754167
2002-04-13,0.035235,67.208333,78.125,257.125,3.133333
2002-04-14,0.057294,63.291667,87.291667,248.208333,3.583333
2002-04-15,0.029176,57.875,88.5,183.166667,3.391667
2002-04-16,0.033706,57.666667,75.416667,177.666667,3.316667
2002-04-17,0.030765,57.166667,71.625,175.833333,4.0375
2002-04-18,0.030882,55.875,65.666667,140.666667,4.9375
2002-04-19,0.035,57.25,52.708333,133.333333,5.708333
2002-04-20,0.032882,59.125,57.291667,141.791667,4.408333
2002-04-21,0.036294,64.083333,53.75,185.208333,2.895833
2002-04-22,0.026647,68.625,43.791667,189.666667,3.433333
2002-04-23,0.024647,66.083333,57.0,218.166667,3.5
2002-04-24,0.007824,58.958333,86.333333,218.5,2.820833
2002-04-25,0.016059,60.75,79.958333,240.708333,4.041667
2002-04-26,0.024824,55.875,82.958333,199.291667,4.1125
2002-04-27,0.020412,55.458333,80.375,177.791667,3.575
2002-04-28,0.021294,60.875,66.75,187.583333,3.2375
2002-04-29,0.017118,59.791667,67.291667,192.416667,4.341667
2002-04-30,0.025529,58.416667,63.0,153.208333,4.9625
2002-05-01,0.028353,56.75,64.666667,142.791667,4.4
2002-05-02,0.024882,59.416667,66.5,22.625,4.8625
2002-05-03,0.019412,61.666667,69.0,210.0,3.325
2002-05-04,0.025765,62.0,76.25,204.583333,3.541667
2002-05-05,0.031059,60.875,82.75,201.833333,4.083333
2002-05-06,0.026882,60.375,83.791667,191.583333,4.0
2002-05-07,0.020471,58.708333,86.333333,256.5,3.283333
2002-05-08,0.026882,62.25,75.791667,250.916667,4.154167
2002-05-09,0.027118,63.25,74.291667,208.083333,3.383333
2002-05-10,0.024882,60.545455,79.136364,218.708333,3.208333
2002-05-11,0.029706,63.083333,66.541667,214.125,3.495833
2002-05-12,0.052765,76.125,33.541667,151.916667,3.9
2002-05-13,0.029824,78.458333,29.666667,192.291667,3.320833
2002-05-14,0.032529,70.208333,57.083333,229.958333,3.358333
2002-05-15,0.027471,63.083333,81.875,244.875,3.6125
2002-05-16,0.018118,61.291667,85.916667,239.166667,3.429167
2002-05-17,0.028941,63.333333,82.375,229.958333,3.508333
2002-05-18,0.045412,62.458333,87.0,219.5,4.15
2002-05-19,0.037824,60.833333,88.625,255.625,4.445833
2002-05-20,0.023529,57.458333,84.5,225.0,5.383333
2002-05-21,0.023118,58.5,67.458333,134.125,4.158333
2002-05-22,0.029294,63.333333,59.458333,153.375,4.008333
2002-05-23,0.035941,65.625,59.166667,153.666667,4.075
2002-05-24,0.030706,65.375,72.291667,228.625,3.933333
2002-05-25,0.037294,64.125,79.833333,258.125,4.266667
2002-05-26,0.038882,63.125,79.666667,242.041667,3.85
2002-05-27,0.032765,62.333333,81.166667,237.541667,3.608333
2002-05-28,0.023235,66.541667,75.458333,185.375,2.9625
2002-05-29,0.032824,73.083333,67.25,219.291667,3.6125
2002-05-30,0.03,68.458333,83.333333,236.130435,4.0
2002-05-31,0.029941,71.333333,70.708333,230.25,4.179167
2002-06-01,0.039353,67.458333,78.583333,235.916667,3.966667
2002-06-02,0.032,64.458333,79.333333,253.041667,3.979167
2002-06-03,0.019647,63.708333,78.916667,242.416667,3.729167
2002-06-04,0.025059,69.708333,72.291667,220.833333,3.179167
2002-06-05,0.048471,75.083333,71.083333,245.666667,3.7875
2002-06-06,0.023824,72.583333,78.583333,256.166667,4.183333
2002-06-07,0.021471,66.708333,88.875,246.208333,4.225
2002-06-08,0.038353,65.25,86.416667,251.875,4.370833
2002-06-09,0.032235,62.541667,84.25,232.708333,3.420833
2002-06-10,0.026529,64.833333,79.458333,228.125,4.508333
2002-06-11,0.023471,65.416667,78.833333,243.958333,3.420833
2002-06-12,0.027353,68.125,74.75,217.166667,4.3375
2002-06-13,0.027765,68.166667,74.125,252.083333,3.929167
2002-06-14,0.031118,71.125,64.541667,224.75,3.1125
2002-06-15,0.044176,75.666667,55.958333,221.041667,2.970833
2002-06-16,0.057235,76.25,56.791667,216.958333,3.316667
2002-06-17,0.042706,75.125,67.583333,249.75,3.570833
2002-06-18,0.034647,73.208333,73.833333,251.875,4.2625
2002-06-19,0.028176,71.208333,82.041667,255.791667,4.4125
2002-06-20,0.028471,69.458333,84.916667,255.791667,4.308333
2002-06-21,0.015059,64.833333,91.458333,248.75,4.129167
2002-06-22,0.033059,69.125,76.625,202.208333,3.7125
2002-06-23,0.049059,71.166667,73.583333,256.416667,3.654167
2002-06-24,0.036353,71.916667,74.916667,235.291667,4.079167
2002-06-25,0.030118,72.041667,70.583333,266.375,3.745833
2002-06-26,0.024706,69.791667,76.5,249.458333,4.004167
2002-06-27,0.023118,68.875,76.375,244.833333,3.758333
2002-06-28,0.025,69.916667,76.083333,246.208333,3.9375
2002-06-29,0.039235,71.375,77.375,247.791667,4.225
2002-06-30,0.032059,71.458333,79.166667,253.916667,3.866667
2002-07-01,0.025706,74.208333,75.375,252.625,4.008333
2002-07-02,0.022588,73.166667,72.875,253.291667,3.65
2002-07-03,0.018294,69.375,79.375,239.875,4.020833
2002-07-04,0.03,67.833333,83.458333,214.25,3.9
2002-07-05,0.031059,69.25,82.875,249.208333,4.195833
2002-07-06,0.043294,71.0,80.416667,241.083333,3.9375
2002-07-07,0.043118,72.666667,77.791667,263.875,3.5375
2002-07-08,0.046765,76.708333,72.458333,249.666667,3.966667
2002-07-09,0.034,78.041667,72.916667,251.416667,4.195833
2002-07-10,0.022706,79.291667,71.333333,235.083333,3.9
2002-07-11,0.017133,76.75,71.333333,239.75,3.320833
2002-07-12,0.023294,78.666667,65.208333,250.375,3.533333
2002-07-13,0.024412,76.166667,70.041667,247.041667,3.866667
2002-07-14,0.039941,76.125,73.625,243.666667,3.825
2002-07-15,0.017706,76.208333,72.875,238.166667,4.4
2002-07-16,0.013412,74.916667,70.0,240.125,4.191667
2002-07-17,0.020235,73.458333,77.083333,147.666667,1.383333
2002-07-18,0.025706,73.25,77.909091,196.458333,3.583333
2002-07-19,0.028588,71.375,84.333333,234.083333,4.120833
2002-07-20,0.031412,70.666667,81.125,210.583333,4.229167
2002-07-21,0.035353,69.958333,80.458333,210.166667,4.408333
2002-07-22,0.021176,70.958333,77.125,239.583333,3.720833
2002-07-23,0.022471,77.333333,57.833333,240.333333,2.995833
2002-07-24,0.028529,80.291667,51.208333,221.875,3.6125
2002-07-25,0.030294,80.75,49.833333,224.625,3.170833
2002-07-26,0.024765,74.958333,67.090909,250.25,3.941667
2002-07-27,0.033529,70.916667,78.125,227.958333,4.266667
2002-07-28,0.032765,70.833333,73.5,216.25,4.225
2002-07-29,0.024353,71.833333,74.041667,220.75,3.595833
2002-07-30,0.027059,73.041667,74.583333,253.083333,3.654167
2002-07-31,0.024588,73.208333,78.0,252.416667,3.620833
2002-08-01,0.021769,72.708333,79.208333,250.708333,3.895833
2002-08-02,0.018133,70.916667,84.875,248.375,3.595833
2002-08-03,0.033765,71.25,80.0,212.541667,4.075
2002-08-04,0.037706,72.625,73.916667,255.75,3.1375
2002-08-05,0.024176,74.541667,65.625,247.375,3.466667
2002-08-06,0.012923,74.458333,67.125,223.416667,3.1
2002-08-07,0.024647,73.625,68.666667,232.75,3.3875
2002-08-08,0.015273,76.666667,58.916667,228.916667,2.95
2002-08-09,0.035353,79.833333,53.375,216.5,3.329167
2002-08-10,0.048059,78.833333,60.833333,247.333333,3.141667
2002-08-11,0.048706,78.375,64.75,245.25,3.6875
2002-08-12,0.029529,76.875,68.125,247.25,3.966667
2002-08-13,0.027471,74.791667,76.708333,251.666667,4.120833
2002-08-14,0.029059,73.416667,79.583333,260.208333,3.716667
2002-08-15,0.028588,71.708333,82.375,251.0,3.858333
2002-08-16,0.031118,70.625,86.416667,250.041667,3.854167
2002-08-17,0.046882,70.0,89.375,253.5,3.579167
2002-08-18,0.042353,68.458333,92.833333,248.208333,3.833333
2002-08-19,0.031059,68.875,90.333333,253.291667,4.258333
2002-08-20,0.022706,67.166667,92.583333,249.041667,3.8
2002-08-21,0.032941,67.458333,87.125,236.041667,3.145833
2002-08-22,0.033647,69.5,74.375,154.666667,3.579167
2002-08-23,0.033765,72.083333,69.458333,199.375,2.716667
2002-08-24,0.032176,74.25,58.0,196.291667,2.716667
2002-08-25,0.039176,75.666667,55.458333,217.0,2.854167
2002-08-26,0.028706,75.458333,59.708333,219.666667,3.391667
2002-08-27,0.028824,70.875,79.208333,252.0,4.2625
2002-08-28,0.025235,70.208333,79.416667,194.75,4.004167
2002-08-29,0.023706,70.916667,75.833333,209.833333,3.170833
2002-08-30,0.028059,73.833333,69.708333,236.5,2.95
2002-08-31,0.024294,77.291667,61.041667,183.708333,1.929167
2002-09-01,0.032765,90.083333,41.875,179.833333,2.670833
2002-09-02,0.043941,87.333333,41.958333,185.625,3.175
2002-09-03,0.024941,81.625,59.916667,209.875,3.4375
2002-09-04,0.036,78.75,70.041667,217.458333,3.320833
2002-09-05,0.014529,75.666667,75.833333,219.708333,2.2
2002-09-06,0.012176,77.083333,61.458333,214.291667,2.9625
2002-09-07,0.021706,71.708333,57.0,204.083333,3.108333
2002-09-08,0.028176,71.208333,45.166667,151.25,2.279167
2002-09-09,0.029765,76.541667,39.416667,163.458333,3.325
2002-09-10,0.028118,78.583333,41.625,195.0,2.958333
2002-09-11,0.019353,75.666667,61.041667,199.083333,2.983333
2002-09-12,0.031588,73.25,73.583333,238.416667,2.891667
2002-09-13,0.024529,74.125,66.458333,218.166667,3.0375
2002-09-14,0.039941,74.625,67.333333,227.291667,2.645833
2002-09-15,0.039,75.291667,65.041667,234.208333,2.7875
2002-09-16,0.020647,71.708333,64.875,221.833333,2.95
2002-09-17,0.022706,69.791667,78.416667,230.833333,3.504167
2002-09-18,0.020941,70.041667,79.333333,239.708333,3.216667
2002-09-19,0.025,73.333333,73.416667,225.291667,3.0
2002-09-20,0.028471,72.083333,76.666667,255.5,2.8125
2002-09-21,0.032,75.666667,65.25,221.666667,2.3875
2002-09-22,0.044529,79.916667,54.833333,217.375,2.533333
2002-09-23,0.026118,81.041667,49.708333,186.791667,2.241667
2002-09-24,0.032882,76.833333,68.416667,217.166667,2.679167
2002-09-25,0.023529,72.708333,82.375,254.125,3.1375
2002-09-26,0.024882,68.083333,87.166667,251.375,3.208333
2002-09-27,0.020294,65.166667,85.583333,209.208333,3.141667
2002-09-28,0.019353,63.833333,88.833333,191.333333,2.779167
2002-09-29,0.027176,64.666667,81.083333,183.208333,3.495833
2002-09-30,0.021176,62.625,80.166667,190.166667,2.995833
2002-10-01,0.019529,61.130435,86.956522,222.782609,3.621739
2002-10-02,0.031471,61.458333,73.875,148.958333,4.479167
2002-10-03,0.024588,65.541667,57.166667,147.375,3.683333
2002-10-04,0.024471,68.5,53.041667,175.0,2.529167
2002-10-05,0.034294,71.541667,50.625,171.75,2.783333
2002-10-06,0.032882,76.333333,39.166667,161.375,2.920833
2002-10-07,0.022471,77.833333,39.583333,214.458333,2.6375
2002-10-08,0.021882,73.625,61.833333,232.083333,2.8625
2002-10-09,0.023647,68.416667,82.166667,238.833333,2.75
